date,timeframe,side,entry_time,entry,exit_time,exit,exit_reason,pnl_pts,vix_at_entry,vix_bucket
2015-02-03,5,LONG,2015-02-03 11:26:00,8820.1,2015-02-03 11:48:00,8780.1,SL,-40.0,19.99,>15
2015-02-03,5,SHORT,2015-02-03 11:55:00,8744.45,2015-02-03 13:52:00,8784.45,SL,-40.0,20.08,>15
2015-02-04,5,SHORT,2015-02-04 10:04:00,8761.6,2015-02-04 15:29:00,8713.95,EOD,47.6,19.71,>15
2015-02-05,5,SHORT,2015-02-05 09:26:00,8734.3,2015-02-05 13:14:00,8774.3,SL,-40.0,20.43,>15
2015-02-05,5,LONG,2015-02-05 13:18:00,8793.45,2015-02-05 14:57:00,8753.45,SL,-40.0,20.13,>15
2015-02-05,5,SHORT,2015-02-05 15:21:00,8688.05,2015-02-05 15:29:00,8699.4,EOD,-11.4,20.86,>15
2015-02-06,5,SHORT,2015-02-06 09:26:00,8713.15,2015-02-06 15:29:00,8666.0,EOD,47.1,20.54,>15
2015-02-09,5,SHORT,2015-02-09 09:27:00,8592.05,2015-02-09 15:29:00,8518.3,EOD,73.8,21.3,>15
2015-02-10,5,LONG,2015-02-10 10:31:00,8587.7,2015-02-10 13:36:00,8547.7,SL,-40.0,21.08,>15
2015-02-10,5,SHORT,2015-02-10 13:41:00,8549.15,2015-02-10 15:29:00,8578.85,EOD,-29.7,21.28,>15
2015-02-11,5,LONG,2015-02-11 09:34:00,8608.7,2015-02-11 15:29:00,8635.5,EOD,26.8,21.36,>15
2015-02-12,5,LONG,2015-02-12 09:21:00,8670.95,2015-02-12 09:36:00,8630.95,SL,-40.0,20.34,>15
2015-02-12,5,LONG,2015-02-12 09:41:00,8642.65,2015-02-12 11:30:00,8602.65,SL,-40.0,20.64,>15
2015-02-12,5,SHORT,2015-02-12 11:36:00,8601.65,2015-02-12 14:02:00,8641.65,SL,-40.0,20.81,>15
2015-02-13,5,LONG,2015-02-13 09:26:00,8745.75,2015-02-13 15:29:00,8803.05,EOD,57.3,20.4,>15
2015-02-16,5,LONG,2015-02-16 09:22:00,8837.15,2015-02-16 15:16:00,8797.15,SL,-40.0,20.83,>15
2015-02-16,5,SHORT,2015-02-16 15:21:00,8802.25,2015-02-16 15:29:00,8808.7,EOD,-6.5,21.06,>15
2015-02-18,5,LONG,2015-02-18 10:01:00,8845.4,2015-02-18 15:29:00,8865.25,EOD,19.9,21.47,>15
2015-02-19,5,LONG,2015-02-19 09:21:00,8895.05,2015-02-19 10:41:00,8855.05,SL,-40.0,20.8,>15
2015-02-19,5,SHORT,2015-02-19 11:09:00,8816.1,2015-02-19 14:48:00,8856.1,SL,-40.0,21.7,>15
2015-02-19,5,LONG,2015-02-19 15:11:00,8897.2,2015-02-19 15:29:00,8898.35,EOD,1.1,20.42,>15
2015-02-20,5,LONG,2015-02-20 09:21:00,8887.6,2015-02-20 09:30:00,8847.6,SL,-40.0,20.49,>15
2015-02-20,5,SHORT,2015-02-20 10:31:00,8833.05,2015-02-20 11:37:00,8873.05,SL,-40.0,21.4,>15
2015-02-20,5,LONG,2015-02-20 11:43:00,8872.65,2015-02-20 15:14:00,8832.65,SL,-40.0,21.02,>15
2015-02-23,5,SHORT,2015-02-23 10:08:00,8846.35,2015-02-23 14:21:00,8766.35,TP,80.0,21.76,>15
2015-02-23,5,SHORT,2015-02-23 14:26:00,8776.9,2015-02-23 15:29:00,8742.8,EOD,34.1,21.48,>15
2015-02-24,5,SHORT,2015-02-24 09:21:00,8761.6,2015-02-24 15:29:00,8760.8,EOD,0.8,21.4,>15
2015-02-25,5,LONG,2015-02-25 09:26:00,8827.55,2015-02-25 14:00:00,8787.55,SL,-40.0,20.79,>15
2015-02-25,5,SHORT,2015-02-25 14:12:00,8780.5,2015-02-25 15:29:00,8765.25,EOD,15.2,20.73,>15
2015-02-26,5,SHORT,2015-02-26 09:21:00,8748.8,2015-02-26 15:29:00,8694.65,EOD,54.1,20.56,>15
2015-02-27,5,LONG,2015-02-27 10:13:00,8730.4,2015-02-27 13:19:00,8810.4,TP,80.0,20.17,>15
2015-02-27,5,LONG,2015-02-27 13:21:00,8808.65,2015-02-27 15:29:00,8850.65,EOD,42.0,19.63,>15
2015-02-28,5,LONG,2015-02-28 09:26:00,8905.55,2015-02-28 11:38:00,8865.55,SL,-40.0,18.87,>15
2015-02-28,5,LONG,2015-02-28 12:16:00,8906.2,2015-02-28 12:36:00,8866.2,SL,-40.0,18.19,>15
2015-02-28,5,SHORT,2015-02-28 13:12:00,8831.65,2015-02-28 13:24:00,8751.65,TP,80.0,17.63,>15
2015-03-02,5,LONG,2015-03-02 09:21:00,8955.95,2015-03-02 11:16:00,8915.95,SL,-40.0,16.11,>15
2015-03-02,5,LONG,2015-03-02 12:31:00,8925.7,2015-03-02 15:29:00,8961.55,EOD,35.8,16.21,>15
2015-03-03,5,LONG,2015-03-03 09:27:00,8944.2,2015-03-03 15:29:00,8996.75,EOD,52.5,15.85,>15
2015-03-04,5,LONG,2015-03-04 09:23:00,9082.25,2015-03-04 12:00:00,9042.25,SL,-40.0,14.94,12-15
2015-03-04,5,LONG,2015-03-04 13:01:00,9057.1,2015-03-04 14:16:00,9017.1,SL,-40.0,14.61,12-15
2015-03-04,5,SHORT,2015-03-04 14:26:00,9028.35,2015-03-04 14:46:00,8948.35,TP,80.0,14.82,12-15
2015-03-05,5,SHORT,2015-03-05 09:22:00,8928.2,2015-03-05 15:29:00,8937.75,EOD,-9.5,14.98,12-15
2015-03-09,5,SHORT,2015-03-09 09:27:00,8838.25,2015-03-09 13:46:00,8758.25,TP,80.0,15.28,>15
2015-03-09,5,SHORT,2015-03-09 14:01:00,8780.9,2015-03-09 15:29:00,8743.25,EOD,37.6,15.64,>15
2015-03-10,5,SHORT,2015-03-10 09:22:00,8749.7,2015-03-10 15:29:00,8725.6,EOD,24.1,15.66,>15
2015-03-11,5,SHORT,2015-03-11 10:26:00,8721.7,2015-03-11 15:29:00,8701.8,EOD,19.9,15.48,>15
2015-03-12,5,LONG,2015-03-12 09:26:00,8765.25,2015-03-12 15:29:00,8771.4,EOD,6.1,14.7,12-15
2015-03-13,5,LONG,2015-03-13 09:29:00,8814.65,2015-03-13 10:06:00,8774.65,SL,-40.0,14.36,12-15
2015-03-13,5,SHORT,2015-03-13 10:51:00,8742.4,2015-03-13 14:02:00,8662.4,TP,80.0,14.95,12-15
2015-03-13,5,SHORT,2015-03-13 14:06:00,8649.05,2015-03-13 15:29:00,8661.1,EOD,-12.1,15.14,>15
2015-03-16,5,SHORT,2015-03-16 09:41:00,8640.8,2015-03-16 15:29:00,8639.6,EOD,1.2,15.25,>15
2015-03-17,5,LONG,2015-03-17 09:21:00,8675.35,2015-03-17 13:41:00,8635.35,SL,-40.0,14.99,12-15
2015-03-17,5,SHORT,2015-03-17 13:54:00,8642.1,2015-03-17 15:00:00,8682.1,SL,-40.0,15.37,>15
2015-03-17,5,LONG,2015-03-17 15:16:00,8732.0,2015-03-17 15:29:00,8722.35,EOD,-9.6,15.24,>15
2015-03-18,5,LONG,2015-03-18 09:22:00,8721.4,2015-03-18 13:52:00,8681.4,SL,-40.0,15.2,>15
2015-03-18,5,SHORT,2015-03-18 14:06:00,8693.1,2015-03-18 15:29:00,8680.9,EOD,12.2,15.61,>15
2015-03-19,5,LONG,2015-03-19 09:31:00,8747.5,2015-03-19 14:29:00,8707.5,SL,-40.0,14.56,12-15
2015-03-19,5,SHORT,2015-03-19 14:35:00,8694.9,2015-03-19 15:29:00,8622.9,EOD,72.0,14.68,12-15
2015-03-20,5,SHORT,2015-03-20 09:26:00,8606.75,2015-03-20 15:29:00,8584.85,EOD,21.9,15.04,>15
2015-03-23,5,SHORT,2015-03-23 09:36:00,8581.25,2015-03-23 15:29:00,8550.95,EOD,30.3,14.5,12-15
2015-03-24,5,LONG,2015-03-24 10:31:00,8570.75,2015-03-24 15:29:00,8549.9,EOD,-20.9,13.7,12-15
2015-03-25,5,SHORT,2015-03-25 09:21:00,8562.35,2015-03-25 15:29:00,8517.0,EOD,45.4,13.6,12-15
2015-03-26,5,SHORT,2015-03-26 09:25:00,8479.45,2015-03-26 14:30:00,8399.45,TP,80.0,13.55,12-15
2015-03-26,5,SHORT,2015-03-26 14:33:00,8396.75,2015-03-26 15:29:00,8382.3,EOD,14.5,14.87,12-15
2015-03-27,5,SHORT,2015-03-27 09:23:00,8375.5,2015-03-27 12:35:00,8295.5,TP,80.0,15.11,>15
2015-03-27,5,SHORT,2015-03-27 12:40:00,8293.85,2015-03-27 13:31:00,8333.85,SL,-40.0,14.92,12-15
2015-03-30,5,LONG,2015-03-30 09:28:00,8393.65,2015-03-30 14:50:00,8473.65,TP,80.0,15.09,>15
2015-03-30,5,LONG,2015-03-30 14:51:00,8475.65,2015-03-30 15:29:00,8501.35,EOD,25.7,14.44,12-15
2015-03-31,5,LONG,2015-03-31 09:27:00,8505.75,2015-03-31 14:30:00,8465.75,SL,-40.0,14.27,12-15
2015-03-31,5,SHORT,2015-03-31 14:52:00,8486.45,2015-03-31 15:29:00,8480.9,EOD,5.6,14.53,12-15
2015-04-01,5,SHORT,2015-04-01 09:22:00,8473.45,2015-04-01 12:48:00,8513.45,SL,-40.0,14.53,12-15
2015-04-01,5,LONG,2015-04-01 13:06:00,8513.0,2015-04-01 15:20:00,8593.0,TP,80.0,14.23,12-15
2015-04-01,5,LONG,2015-04-01 15:21:00,8594.5,2015-04-01 15:29:00,8590.3,EOD,-4.2,13.64,12-15
2015-04-06,5,LONG,2015-04-06 09:31:00,8583.75,2015-04-06 15:02:00,8663.75,TP,80.0,14.94,12-15
2015-04-06,5,LONG,2015-04-06 15:06:00,8659.8,2015-04-06 15:29:00,8652.0,EOD,-7.8,14.53,12-15
2015-04-07,5,LONG,2015-04-07 09:21:00,8691.3,2015-04-07 10:30:00,8651.3,SL,-40.0,14.66,12-15
2015-04-07,5,LONG,2015-04-07 11:51:00,8659.05,2015-04-07 12:10:00,8619.05,SL,-40.0,14.07,12-15
2015-04-07,5,SHORT,2015-04-07 12:21:00,8606.1,2015-04-07 15:06:00,8646.1,SL,-40.0,14.72,12-15
2015-04-08,5,LONG,2015-04-08 09:24:00,8703.65,2015-04-08 15:29:00,8717.35,EOD,13.7,14.53,12-15
2015-04-09,5,LONG,2015-04-09 09:26:00,8739.95,2015-04-09 09:50:00,8699.95,SL,-40.0,14.55,12-15
2015-04-09,5,LONG,2015-04-09 10:21:00,8717.9,2015-04-09 15:29:00,8774.25,EOD,56.4,14.68,12-15
2015-04-10,5,LONG,2015-04-10 09:21:00,8772.2,2015-04-10 15:29:00,8767.55,EOD,-4.7,14.68,12-15
2015-04-13,5,LONG,2015-04-13 09:26:00,8775.45,2015-04-13 15:29:00,8825.9,EOD,50.4,14.86,12-15
2015-04-15,5,SHORT,2015-04-15 11:24:00,8805.55,2015-04-15 15:14:00,8725.55,TP,80.0,14.76,12-15
2015-04-15,5,SHORT,2015-04-15 15:16:00,8729.5,2015-04-15 15:29:00,8735.5,EOD,-6.0,14.68,12-15
2015-04-16,5,SHORT,2015-04-16 09:26:00,8746.75,2015-04-16 12:32:00,8666.75,TP,80.0,14.89,12-15
2015-04-16,5,SHORT,2015-04-16 12:36:00,8666.45,2015-04-16 14:50:00,8706.45,SL,-40.0,15.24,>15
2015-04-17,5,SHORT,2015-04-17 09:31:00,8672.75,2015-04-17 15:29:00,8602.05,EOD,70.7,15.08,>15
2015-04-20,5,SHORT,2015-04-20 09:21:00,8568.85,2015-04-20 14:17:00,8488.85,TP,80.0,15.85,>15
2015-04-20,5,SHORT,2015-04-20 14:22:00,8482.85,2015-04-20 15:29:00,8443.0,EOD,39.9,15.93,>15
2015-04-21,5,SHORT,2015-04-21 09:27:00,8450.25,2015-04-21 15:07:00,8370.25,TP,80.0,16.39,>15
2015-04-21,5,SHORT,2015-04-21 15:11:00,8358.45,2015-04-21 15:29:00,8398.45,SL,-40.0,17.18,>15
2015-04-22,5,SHORT,2015-04-22 09:41:00,8398.65,2015-04-22 13:47:00,8318.65,TP,80.0,16.98,>15
2015-04-22,5,SHORT,2015-04-22 13:51:00,8299.8,2015-04-22 14:34:00,8339.8,SL,-40.0,17.62,>15
2015-04-22,5,LONG,2015-04-22 15:16:00,8444.95,2015-04-22 15:29:00,8436.5,EOD,-8.5,17.04,>15
2015-04-23,5,LONG,2015-04-23 09:26:00,8465.0,2015-04-23 10:53:00,8425.0,SL,-40.0,17.09,>15
2015-04-23,5,SHORT,2015-04-23 12:21:00,8410.9,2015-04-23 14:30:00,8450.9,SL,-40.0,18.4,>15
2015-04-23,5,SHORT,2015-04-23 14:53:00,8396.9,2015-04-23 15:29:00,8387.95,EOD,8.9,18.55,>15
2015-04-24,5,SHORT,2015-04-24 09:23:00,8371.45,2015-04-24 14:57:00,8291.45,TP,80.0,19.06,>15
2015-04-24,5,SHORT,2015-04-24 15:01:00,8293.65,2015-04-24 15:29:00,8320.15,EOD,-26.5,19.24,>15
2015-04-27,5,SHORT,2015-04-27 09:25:00,8293.1,2015-04-27 15:00:00,8213.1,TP,80.0,19.52,>15
2015-04-27,5,SHORT,2015-04-27 15:06:00,8214.0,2015-04-27 15:29:00,8203.15,EOD,10.9,18.84,>15
2015-04-28,5,SHORT,2015-04-28 09:28:00,8211.8,2015-04-28 10:02:00,8251.8,SL,-40.0,18.53,>15
2015-04-28,5,SHORT,2015-04-28 10:56:00,8231.75,2015-04-28 14:49:00,8271.75,SL,-40.0,18.15,>15
2015-04-28,5,LONG,2015-04-28 14:51:00,8275.65,2015-04-28 15:29:00,8264.85,EOD,-10.8,17.16,>15
2015-04-29,5,LONG,2015-04-29 09:26:00,8268.15,2015-04-29 10:33:00,8228.15,SL,-40.0,17.48,>15
2015-04-29,5,SHORT,2015-04-29 11:14:00,8238.7,2015-04-29 12:56:00,8278.7,SL,-40.0,17.63,>15
2015-04-29,5,LONG,2015-04-29 13:03:00,8297.65,2015-04-29 14:36:00,8257.65,SL,-40.0,16.88,>15
2015-04-30,5,SHORT,2015-04-30 09:22:00,8190.25,2015-04-30 15:29:00,8204.95,EOD,-14.7,17.64,>15
2015-05-04,5,LONG,2015-05-04 09:23:00,8236.1,2015-05-04 15:00:00,8316.1,TP,80.0,17.77,>15
2015-05-04,5,LONG,2015-05-04 15:06:00,8313.95,2015-05-04 15:29:00,8342.65,EOD,28.7,17.45,>15
2015-05-05,5,LONG,2015-05-05 09:21:00,8325.05,2015-05-05 13:17:00,8285.05,SL,-40.0,17.75,>15
2015-05-05,5,SHORT,2015-05-05 13:21:00,8287.0,2015-05-05 15:01:00,8327.0,SL,-40.0,18.03,>15
2015-05-06,5,SHORT,2015-05-06 09:21:00,8299.85,2015-05-06 09:41:00,8219.85,TP,80.0,18.07,>15
2015-05-06,5,SHORT,2015-05-06 09:46:00,8201.35,2015-05-06 11:52:00,8121.35,TP,80.0,19.47,>15
2015-05-06,5,SHORT,2015-05-06 11:56:00,8130.0,2015-05-06 15:29:00,8092.45,EOD,37.6,20.12,>15
2015-05-07,5,SHORT,2015-05-07 09:22:00,8056.25,2015-05-07 09:51:00,8096.25,SL,-40.0,19.56,>15
2015-05-07,5,SHORT,2015-05-07 10:01:00,8085.5,2015-05-07 14:47:00,8005.5,TP,80.0,19.51,>15
2015-05-07,5,SHORT,2015-05-07 14:56:00,8011.9,2015-05-07 15:07:00,8051.9,SL,-40.0,19.96,>15
2015-05-08,5,LONG,2015-05-08 09:33:00,8150.65,2015-05-08 15:29:00,8190.3,EOD,39.7,18.99,>15
2015-05-11,5,LONG,2015-05-11 09:26:00,8229.65,2015-05-11 11:31:00,8309.65,TP,80.0,19.24,>15
2015-05-11,5,LONG,2015-05-11 11:41:00,8305.2,2015-05-11 15:29:00,8320.05,EOD,14.8,18.51,>15
2015-05-12,5,SHORT,2015-05-12 09:36:00,8208.55,2015-05-12 15:03:00,8128.549999999999,TP,80.0,19.46,>15
2015-05-12,5,SHORT,2015-05-12 15:06:00,8122.25,2015-05-12 15:29:00,8125.0,EOD,-2.8,20.38,>15
2015-05-13,5,LONG,2015-05-13 09:41:00,8223.2,2015-05-13 10:56:00,8183.200000000001,SL,-40.0,19.78,>15
2015-05-13,5,SHORT,2015-05-13 11:21:00,8136.25,2015-05-13 13:05:00,8176.25,SL,-40.0,20.87,>15
2015-05-13,5,LONG,2015-05-13 13:42:00,8215.35,2015-05-13 15:29:00,8237.4,EOD,22.0,20.65,>15
2015-05-14,5,LONG,2015-05-14 10:16:00,8204.7,2015-05-14 13:05:00,8164.700000000001,SL,-40.0,21.53,>15
2015-05-14,5,SHORT,2015-05-14 13:06:00,8162.7,2015-05-14 13:23:00,8202.7,SL,-40.0,21.63,>15
2015-05-14,5,LONG,2015-05-14 14:16:00,8203.45,2015-05-14 15:29:00,8221.15,EOD,17.7,21.18,>15
2015-05-15,5,LONG,2015-05-15 09:22:00,8266.85,2015-05-15 09:32:00,8226.85,SL,-40.0,20.57,>15
2015-05-15,5,LONG,2015-05-15 09:36:00,8236.45,2015-05-15 15:29:00,8254.75,EOD,18.3,20.95,>15
2015-05-18,5,LONG,2015-05-18 09:22:00,8285.7,2015-05-18 15:05:00,8365.7,TP,80.0,20.41,>15
2015-05-18,5,LONG,2015-05-18 15:07:00,8368.15,2015-05-18 15:29:00,8376.2,EOD,8.1,17.93,>15
2015-05-19,5,LONG,2015-05-19 09:21:00,8359.0,2015-05-19 15:29:00,8357.05,EOD,-2.0,18.34,>15
2015-05-20,5,LONG,2015-05-20 09:31:00,8423.35,2015-05-20 15:29:00,8413.15,EOD,-10.2,17.55,>15
2015-05-21,5,LONG,2015-05-21 09:21:00,8432.25,2015-05-21 10:07:00,8392.25,SL,-40.0,17.67,>15
2015-05-21,5,SHORT,2015-05-21 10:11:00,8390.95,2015-05-21 13:41:00,8430.95,SL,-40.0,17.93,>15
2015-05-21,5,LONG,2015-05-21 13:46:00,8431.5,2015-05-21 15:29:00,8419.05,EOD,-12.5,17.2,>15
2015-05-22,5,LONG,2015-05-22 09:26:00,8432.7,2015-05-22 15:29:00,8448.35,EOD,15.6,17.26,>15
2015-05-25,5,SHORT,2015-05-25 09:23:00,8429.4,2015-05-25 15:29:00,8366.9,EOD,62.5,17.35,>15
2015-05-26,5,SHORT,2015-05-26 09:21:00,8373.35,2015-05-26 15:29:00,8354.8,EOD,18.6,16.9,>15
2015-05-27,5,SHORT,2015-05-27 09:21:00,8282.85,2015-05-27 09:53:00,8322.85,SL,-40.0,17.88,>15
2015-05-27,5,SHORT,2015-05-27 10:46:00,8318.35,2015-05-27 15:29:00,8337.1,EOD,-18.8,17.43,>15
2015-05-28,5,LONG,2015-05-28 09:22:00,8361.15,2015-05-28 11:03:00,8321.15,SL,-40.0,17.08,>15
2015-05-28,5,SHORT,2015-05-28 11:26:00,8312.75,2015-05-28 15:29:00,8319.0,EOD,-6.2,16.82,>15
2015-05-29,5,LONG,2015-05-29 09:21:00,8330.75,2015-05-29 11:04:00,8410.75,TP,80.0,17.34,>15
2015-05-29,5,LONG,2015-05-29 11:14:00,8414.05,2015-05-29 13:32:00,8374.05,SL,-40.0,17.34,>15
2015-05-29,5,LONG,2015-05-29 14:36:00,8402.8,2015-05-29 15:29:00,8432.95,EOD,30.2,17.02,>15
2015-06-01,5,LONG,2015-06-01 09:34:00,8434.85,2015-06-01 15:29:00,8422.55,EOD,-12.3,17.3,>15
2015-06-02,5,SHORT,2015-06-02 09:23:00,8416.75,2015-06-02 11:00:00,8336.75,TP,80.0,16.85,>15
2015-06-02,5,SHORT,2015-06-02 11:02:00,8334.3,2015-06-02 14:29:00,8254.3,TP,80.0,16.56,>15
2015-06-02,5,SHORT,2015-06-02 14:34:00,8240.2,2015-06-02 15:29:00,8232.25,EOD,8.0,16.71,>15
2015-06-03,5,SHORT,2015-06-03 09:21:00,8213.15,2015-06-03 11:59:00,8133.15,TP,80.0,17.12,>15
2015-06-03,5,SHORT,2015-06-03 12:02:00,8124.1,2015-06-03 15:29:00,8148.55,EOD,-24.4,17.22,>15
2015-06-04,5,SHORT,2015-06-04 09:32:00,8119.4,2015-06-04 15:29:00,8136.95,EOD,-17.6,18.02,>15
2015-06-05,5,LONG,2015-06-05 09:26:00,8129.75,2015-06-05 15:29:00,8113.9,EOD,-15.9,18.2,>15
2015-06-08,5,SHORT,2015-06-08 09:21:00,8100.4,2015-06-08 15:29:00,8036.95,EOD,63.4,18.87,>15
2015-06-09,5,SHORT,2015-06-09 09:22:00,8022.35,2015-06-09 15:29:00,8015.45,EOD,6.9,19.05,>15
2015-06-10,5,LONG,2015-06-10 09:30:00,8095.15,2015-06-10 15:29:00,8125.5,EOD,30.4,17.68,>15
2015-06-11,5,LONG,2015-06-11 09:21:00,8153.5,2015-06-11 10:19:00,8113.5,SL,-40.0,16.86,>15
2015-06-11,5,SHORT,2015-06-11 10:41:00,8077.85,2015-06-11 14:34:00,7997.85,TP,80.0,17.03,>15
2015-06-11,5,SHORT,2015-06-11 14:36:00,7989.95,2015-06-11 15:29:00,7964.85,EOD,25.1,17.91,>15
2015-06-12,5,SHORT,2015-06-12 09:28:00,7962.7,2015-06-12 15:29:00,7991.45,EOD,-28.8,17.73,>15
2015-06-15,5,LONG,2015-06-15 09:36:00,7995.5,2015-06-15 15:29:00,8006.15,EOD,10.6,17.88,>15
2015-06-16,5,SHORT,2015-06-16 09:27:00,7994.0,2015-06-16 14:58:00,8034.0,SL,-40.0,17.72,>15
2015-06-16,5,LONG,2015-06-16 15:06:00,8032.55,2015-06-16 15:29:00,8057.2,EOD,24.6,17.15,>15
2015-06-17,5,LONG,2015-06-17 09:28:00,8075.6,2015-06-17 15:29:00,8089.7,EOD,14.1,17.0,>15
2015-06-18,5,LONG,2015-06-18 09:23:00,8133.4,2015-06-18 15:29:00,8178.35,EOD,45.0,15.96,>15
2015-06-19,5,LONG,2015-06-19 09:21:00,8215.0,2015-06-19 15:29:00,8232.95,EOD,18.0,15.58,>15
2015-06-22,5,LONG,2015-06-22 09:21:01,8277.8,2015-06-22 13:57:00,8357.8,TP,80.0,15.45,>15
2015-06-22,5,LONG,2015-06-22 14:01:00,8353.1,2015-06-22 15:29:00,8352.3,EOD,-0.8,15.37,>15
2015-06-23,5,LONG,2015-06-23 09:31:00,8355.4,2015-06-23 15:29:00,8381.1,EOD,25.7,15.39,>15
2015-06-24,5,LONG,2015-06-24 09:21:00,8396.3,2015-06-24 15:14:00,8356.3,SL,-40.0,15.19,>15
2015-06-24,5,SHORT,2015-06-24 15:17:00,8340.55,2015-06-24 15:29:00,8339.85,EOD,0.7,15.89,>15
2015-06-25,5,SHORT,2015-06-25 09:31:01,8355.05,2015-06-25 13:16:01,8395.05,SL,-40.0,16.41,>15
2015-06-25,5,LONG,2015-06-25 13:31:00,8392.75,2015-06-25 15:29:00,8415.05,EOD,22.3,16.25,>15
2015-06-26,5,SHORT,2015-06-26 10:11:00,8370.4,2015-06-26 15:29:00,8382.2,EOD,-11.8,16.01,>15
2015-06-29,5,SHORT,2015-06-29 09:22:01,8216.0,2015-06-29 13:10:00,8256.0,SL,-40.0,18.52,>15
2015-06-29,5,LONG,2015-06-29 14:21:00,8313.35,2015-06-29 15:29:00,8326.4,EOD,13.0,17.44,>15
2015-06-30,5,LONG,2015-06-30 09:44:00,8317.85,2015-06-30 15:29:00,8371.6,EOD,53.8,17.69,>15
2015-07-01,5,LONG,2015-07-01 09:21:00,8394.1,2015-07-01 14:50:00,8474.1,TP,80.0,16.76,>15
2015-07-01,5,LONG,2015-07-01 14:56:00,8465.35,2015-07-01 15:29:00,8462.5,EOD,-2.9,15.8,>15
2015-07-02,5,LONG,2015-07-02 10:21:00,8465.1,2015-07-02 15:29:01,8440.95,EOD,-24.1,15.47,>15
2015-07-03,5,LONG,2015-07-03 09:54:00,8488.5,2015-07-03 15:29:00,8486.35,EOD,-2.1,15.69,>15
2015-07-06,5,SHORT,2015-07-06 09:21:00,8431.35,2015-07-06 13:17:01,8471.35,SL,-40.0,16.77,>15
2015-07-06,5,LONG,2015-07-06 13:21:00,8468.1,2015-07-06 15:29:00,8523.4,EOD,55.3,16.49,>15
2015-07-07,5,LONG,2015-07-07 09:49:01,8531.8,2015-07-07 14:35:00,8491.8,SL,-40.0,15.98,>15
