date,pnl_pts,ret_pct_of_base
2016-06-07,38.9,0.00038899999999999997
2016-06-08,-1.9,-1.8999999999999998e-05
2016-06-09,56.2,0.000562
2016-06-10,-51.2,-0.000512
2016-06-13,-18.9,-0.00018899999999999999
2016-06-14,2.9,2.9e-05
2016-06-15,63.2,0.0006320000000000001
2016-06-16,-49.1,-0.000491
2016-06-17,-48.2,-0.000482
2016-06-20,51.0,0.00051
2016-06-21,-19.3,-0.000193
2016-06-22,-57.9,-0.000579
2016-06-23,-2.5,-2.5e-05
2016-06-24,0.0,0.0
2016-06-27,12.4,0.000124
2016-06-28,13.2,0.00013199999999999998
2016-06-29,34.1,0.000341
2016-06-30,23.5,0.000235
2016-07-01,0.6,6e-06
2016-07-04,-9.8,-9.800000000000001e-05
2016-07-05,24.4,0.000244
2016-07-07,-9.5,-9.5e-05
2016-07-08,-27.9,-0.000279
2016-07-11,32.2,0.000322
2016-07-12,22.6,0.00022600000000000002
2016-07-13,-21.4,-0.000214
2016-07-14,46.9,0.00046899999999999996
2016-07-15,-47.6,-0.000476
2016-07-18,-14.100000000000001,-0.000141
2016-07-19,-21.4,-0.000214
2016-07-20,9.9,9.900000000000001e-05
2016-07-21,-19.3,-0.000193
2016-07-22,-30.7,-0.000307
2016-07-25,85.0,0.00085
2016-07-26,-38.9,-0.00038899999999999997
2016-07-27,-54.8,-0.000548
2016-07-28,27.4,0.000274
2016-07-29,-15.5,-0.000155
2016-08-01,-41.9,-0.000419
2016-08-02,-28.9,-0.000289
2016-08-03,51.8,0.000518
2016-08-04,-11.2,-0.000112
2016-08-05,56.1,0.000561
2016-08-08,-12.9,-0.000129
2016-08-09,28.2,0.00028199999999999997
2016-08-10,106.0,0.00106
2016-08-11,-120.0,-0.0012
2016-08-12,33.4,0.000334
2016-08-16,-55.0,-0.00055
2016-08-17,-56.6,-0.000566
2016-08-18,7.9,7.900000000000001e-05
2016-08-19,-18.3,-0.000183
2016-08-22,-47.0,-0.00047
2016-08-23,-23.1,-0.000231
2016-08-24,-2.5,-2.5e-05
2016-08-25,8.600000000000001,8.600000000000002e-05
2016-08-26,33.3,0.00033299999999999996
2016-08-29,-24.0,-0.00024
2016-08-30,87.9,0.000879
2016-08-31,8.2,8.199999999999999e-05
2016-09-01,-15.2,-0.00015199999999999998
2016-09-02,-57.2,-0.000572
2016-09-06,71.9,0.000719
2016-09-07,-55.6,-0.000556
2016-09-08,-40.5,-0.000405
2016-09-09,45.8,0.00045799999999999997
2016-09-12,24.1,0.000241
2016-09-14,-24.5,-0.000245
2016-09-15,6.4,6.4e-05
2016-09-16,-48.8,-0.000488
2016-09-19,-4.9,-4.9000000000000005e-05
2016-09-20,16.0,0.00016
2016-09-21,-14.4,-0.000144
2016-09-22,-10.8,-0.00010800000000000001
2016-09-23,-35.1,-0.000351
2016-09-26,70.1,0.0007009999999999999
2016-09-27,19.8,0.00019800000000000002
2016-09-28,-49.6,-0.000496
2016-09-29,55.9,0.000559
2016-09-30,-83.6,-0.0008359999999999999
2016-10-03,114.1,0.0011409999999999999
2016-10-04,15.6,0.000156
2016-10-05,-31.4,-0.000314
2016-10-06,-40.3,-0.000403
2016-10-07,7.9,7.900000000000001e-05
2016-10-10,-22.4,-0.000224
2016-10-13,63.7,0.000637
2016-10-14,-46.7,-0.000467
2016-10-17,-15.8,-0.00015800000000000002
2016-10-18,90.5,0.000905
2016-10-19,-107.9,-0.001079
2016-10-20,-5.3,-5.3e-05
2016-10-21,-14.5,-0.000145
2016-10-24,14.9,0.00014900000000000002
2016-10-25,7.2,7.2e-05
2016-10-26,28.0,0.00028
2016-10-27,-39.6,-0.00039600000000000003
2016-10-28,36.2,0.000362
2016-11-01,-72.8,-0.000728
2016-11-02,6.6,6.599999999999999e-05
2016-11-03,30.4,0.00030399999999999996
2016-11-04,43.0,0.00043
2016-11-07,-22.8,-0.000228
2016-11-08,-91.5,-0.000915
2016-11-09,29.700000000000003,0.000297
2016-11-10,-15.0,-0.00015
2016-11-11,120.0,0.0012
2016-11-15,92.1,0.0009209999999999999
2016-11-16,-30.799999999999997,-0.00030799999999999995
2016-11-17,37.4,0.000374
2016-11-18,-75.4,-0.000754
2016-11-21,95.9,0.0009590000000000001
2016-11-22,-18.5,-0.000185
2016-11-23,20.7,0.000207
2016-11-24,-93.1,-0.000931
2016-11-25,98.5,0.000985
2016-11-28,13.6,0.000136
2016-11-29,-12.0,-0.00012
2016-11-30,-19.8,-0.00019800000000000002
2016-12-01,-84.2,-0.000842
2016-12-02,40.2,0.000402
2016-12-05,-34.1,-0.000341
2016-12-06,-30.6,-0.000306
2016-12-07,-41.9,-0.000419
2016-12-08,42.8,0.000428
2016-12-09,0.1,1e-06
2016-12-12,51.9,0.000519
2016-12-13,-28.7,-0.000287
2016-12-14,-22.7,-0.000227
2016-12-15,-63.8,-0.000638
2016-12-16,15.8,0.00015800000000000002
2016-12-19,11.9,0.000119
2016-12-20,22.6,0.00022600000000000002
2016-12-21,21.5,0.000215
2016-12-22,45.9,0.000459
2016-12-23,-61.5,-0.000615
2016-12-26,28.7,0.000287
2016-12-27,30.9,0.000309
2016-12-28,-20.4,-0.000204
2016-12-29,-27.0,-0.00027
2016-12-30,33.6,0.00033600000000000004
2017-01-02,-54.6,-0.000546
2017-01-03,-45.3,-0.00045299999999999995
2017-01-04,-15.0,-0.00015
2017-01-05,30.9,0.000309
2017-01-06,-34.8,-0.00034799999999999995
2017-01-09,1.3,1.3000000000000001e-05
2017-01-10,20.7,0.000207
2017-01-11,49.9,0.000499
2017-01-12,12.6,0.000126
2017-01-13,-55.8,-0.000558
2017-01-16,-44.4,-0.000444
2017-01-17,-24.2,-0.000242
2017-01-18,-18.0,-0.00018
2017-01-19,-14.2,-0.00014199999999999998
2017-01-20,63.9,0.000639
2017-01-23,-27.0,-0.00027
2017-01-24,57.2,0.000572
2017-01-25,91.5,0.000915
2017-01-27,1.7,1.7e-05
2017-01-30,7.9,7.900000000000001e-05
2017-01-31,41.3,0.00041299999999999996
2017-02-01,31.5,0.000315
2017-02-02,6.9,6.900000000000001e-05
2017-02-03,-6.9,-6.900000000000001e-05
2017-02-06,9.1,9.1e-05
2017-02-07,-45.9,-0.000459
2017-02-08,-7.5,-7.5e-05
2017-02-09,-70.2,-0.000702
2017-02-10,-40.5,-0.000405
2017-02-13,-80.0,-0.0008
2017-02-14,-8.5,-8.5e-05
2017-02-15,63.2,0.0006320000000000001
2017-02-16,-29.9,-0.000299
2017-02-17,6.8,6.8e-05
2017-02-20,-15.3,-0.000153
2017-02-21,17.8,0.00017800000000000002
2017-02-22,-2.4,-2.4e-05
2017-02-23,-7.4,-7.400000000000001e-05
2017-02-27,41.3,0.00041299999999999996
2017-02-28,23.2,0.000232
2017-03-01,19.4,0.000194
2017-03-02,-10.100000000000001,-0.00010100000000000002
2017-03-03,-10.7,-0.000107
2017-03-06,31.6,0.00031600000000000004
2017-03-07,-20.3,-0.000203
2017-03-08,-51.8,-0.000518
2017-03-09,-19.9,-0.00019899999999999999
2017-03-10,-68.1,-0.000681
2017-03-14,4.8,4.8e-05
2017-03-15,-7.9,-7.900000000000001e-05
2017-03-16,18.4,0.00018399999999999997
2017-03-17,-18.6,-0.00018600000000000002
2017-03-20,5.0,5e-05
2017-03-21,-65.5,-0.000655
2017-03-22,38.7,0.00038700000000000003
2017-03-23,22.9,0.00022899999999999998
2017-03-24,2.3,2.2999999999999997e-05
2017-03-27,29.5,0.000295
2017-03-28,15.0,0.00015
2017-03-29,26.7,0.000267
2017-03-30,7.4,7.400000000000001e-05
2017-03-31,3.3,3.2999999999999996e-05
2017-04-03,44.6,0.000446
2017-04-05,20.1,0.000201
2017-04-06,-13.4,-0.000134
2017-04-07,-31.2,-0.000312
2017-04-10,29.5,0.000295
2017-04-11,-38.6,-0.000386
2017-04-12,-95.1,-0.0009509999999999999
2017-04-13,33.9,0.000339
2017-04-17,7.9,7.900000000000001e-05
2017-04-18,6.0,6e-05
2017-04-19,0.8,8e-06
2017-04-20,13.2,0.00013199999999999998
2017-04-21,-48.0,-0.00048
2017-04-24,58.3,0.000583
2017-04-25,39.3,0.00039299999999999996
2017-04-26,14.8,0.00014800000000000002
2017-04-27,-24.0,-0.00024
2017-04-28,7.4,7.400000000000001e-05
2017-05-02,-71.9,-0.000719
2017-05-03,-27.0,-0.00027
2017-05-04,8.4,8.400000000000001e-05
2017-05-05,47.4,0.000474
2017-05-08,-8.2,-8.199999999999999e-05
2017-05-09,-12.2,-0.000122
2017-05-10,58.9,0.000589
2017-05-11,-23.9,-0.00023899999999999998
2017-05-12,18.0,0.00018
2017-05-15,7.5,7.5e-05
2017-05-16,50.0,0.0005
2017-05-17,8.4,8.400000000000001e-05
2017-05-18,63.5,0.000635
2017-05-19,-39.6,-0.00039600000000000003
2017-05-22,-26.9,-0.000269
2017-05-23,36.9,0.00036899999999999997
2017-05-24,26.4,0.00026399999999999997
2017-05-25,82.3,0.000823
2017-05-26,74.5,0.000745
2017-05-29,-28.1,-0.000281
2017-05-30,13.0,0.00013
2017-05-31,-2.4,-2.4e-05
2017-06-01,6.3,6.3e-05
2017-06-02,-21.9,-0.00021899999999999998
2017-06-05,22.9,0.00022899999999999998
2017-06-06,-34.4,-0.00034399999999999996
2017-06-07,0.4,4e-06
2017-06-08,-33.1,-0.000331
2017-06-09,-47.1,-0.000471
2017-06-12,0.9,9e-06
2017-06-13,-40.8,-0.000408
2017-06-14,-6.4,-6.4e-05
2017-06-15,-47.9,-0.000479
2017-06-16,-17.8,-0.00017800000000000002
2017-06-19,26.0,0.00026
2017-06-20,-17.1,-0.000171
2017-06-21,-10.3,-0.00010300000000000001
2017-06-22,-30.1,-0.000301
2017-06-23,42.7,0.000427
2017-06-27,54.1,0.000541
2017-06-28,6.4,6.4e-05
2017-06-29,-38.2,-0.000382
2017-06-30,-80.4,-0.000804
2017-07-03,65.8,0.000658
2017-07-04,-48.3,-0.000483
2017-07-05,-30.6,-0.000306
2017-07-06,24.1,0.000241
2017-07-07,-4.9,-4.9000000000000005e-05
2017-07-10,61.8,0.000618
2017-07-11,-10.1,-0.000101
2017-07-12,2.1,2.1000000000000002e-05
2017-07-13,9.5,9.5e-05
2017-07-14,-14.0,-0.00014
2017-07-17,3.4,3.4e-05
2017-07-18,39.2,0.00039200000000000004
2017-07-19,36.6,0.000366
2017-07-20,-34.6,-0.000346
2017-07-21,-66.4,-0.0006640000000000001
2017-07-24,34.6,0.000346
2017-07-25,-24.6,-0.000246
2017-07-26,43.9,0.000439
2017-07-27,-43.2,-0.00043200000000000004
2017-07-28,-53.8,-0.000538
2017-07-31,34.7,0.00034700000000000003
2017-08-01,29.7,0.000297
2017-08-02,-19.8,-0.00019800000000000002
2017-08-03,55.6,0.000556
2017-08-04,-5.799999999999997,-5.799999999999997e-05
2017-08-07,-35.1,-0.000351
2017-08-08,9.899999999999999,9.899999999999998e-05
2017-08-09,36.0,0.00036
2017-08-10,40.0,0.0004
2017-08-11,-6.200000000000003,-6.200000000000003e-05
2017-08-14,7.8,7.8e-05
2017-08-16,67.4,0.000674
2017-08-17,-9.6,-9.6e-05
2017-08-18,11.3,0.00011300000000000001
2017-08-21,34.8,0.00034799999999999995
2017-08-22,3.9,3.9e-05
2017-08-23,41.6,0.00041600000000000003
2017-08-24,0.7,7e-06
2017-08-28,18.2,0.000182
2017-08-29,71.5,0.000715
2017-08-30,8.4,8.400000000000001e-05
2017-08-31,-30.9,-0.000309
2017-09-01,46.8,0.000468
2017-09-04,33.0,0.00033
2017-09-05,9.6,9.6e-05
2017-09-06,-10.5,-0.000105
2017-09-07,-39.7,-0.00039700000000000005
2017-09-08,-34.9,-0.00034899999999999997
2017-09-11,21.5,0.000215
2017-09-12,49.6,0.000496
2017-09-13,-7.6,-7.599999999999999e-05
2017-09-14,-53.8,-0.000538
2017-09-15,-10.4,-0.00010400000000000001
2017-09-18,0.4,4e-06
2017-09-19,-4.1,-4.0999999999999994e-05
2017-09-20,-19.1,-0.000191
2017-09-21,-91.4,-0.0009140000000000001
2017-09-22,95.4,0.0009540000000000001
2017-09-25,50.0,0.0005
2017-09-26,-63.7,-0.000637
2017-09-27,57.1,0.000571
2017-09-28,-51.8,-0.000518
2017-09-29,-27.5,-0.000275
2017-10-03,9.4,9.400000000000001e-05
2017-10-04,59.2,0.0005920000000000001
2017-10-05,-41.9,-0.000419
2017-10-06,55.0,0.00055
2017-10-09,11.4,0.000114
2017-10-10,-4.0,-4e-05
2017-10-11,-16.8,-0.00016800000000000002
2017-10-12,27.299999999999997,0.00027299999999999997
2017-10-13,24.2,0.000242
2017-10-16,-16.4,-0.00016399999999999997
2017-10-17,10.6,0.000106
2017-10-18,-14.9,-0.00014900000000000002
2017-10-23,-19.2,-0.000192
2017-10-24,12.0,0.00012
2017-10-25,25.9,0.000259
2017-10-26,46.5,0.000465
2017-10-27,-29.9,-0.000299
2017-10-30,-1.5,-1.5e-05
2017-10-31,1.6,1.6e-05
2017-11-01,31.6,0.00031600000000000004
2017-11-02,-19.9,-0.00019899999999999999
2017-11-03,-38.5,-0.000385
2017-11-06,-80.0,-0.0008
2017-11-07,32.5,0.000325
2017-11-08,35.8,0.000358
2017-11-09,-46.8,-0.000468
2017-11-10,-120.0,-0.0012
2017-11-13,62.1,0.000621
2017-11-14,59.2,0.0005920000000000001
2017-11-15,29.4,0.000294
2017-11-16,74.3,0.000743
2017-11-17,-23.9,-0.00023899999999999998
2017-11-20,-17.8,-0.00017800000000000002
2017-11-21,-14.5,-0.000145
2017-11-22,-61.8,-0.000618
2017-11-23,7.4,7.400000000000001e-05
2017-11-24,14.2,0.00014199999999999998
2017-11-27,-39.1,-0.000391
2017-11-28,-41.4,-0.000414
2017-11-29,14.1,0.00014099999999999998
2017-11-30,67.2,0.0006720000000000001
2017-12-01,119.6,0.001196
2017-12-04,-32.2,-0.000322
2017-12-05,-14.0,-0.00014
2017-12-06,54.9,0.000549
2017-12-07,68.8,0.0006879999999999999
2017-12-08,45.0,0.00045
2017-12-11,21.5,0.000215
2017-12-12,47.5,0.000475
2017-12-13,-64.0,-0.00064
2017-12-14,-27.6,-0.00027600000000000004
2017-12-15,-12.1,-0.000121
2017-12-18,-77.0,-0.00077
2017-12-19,38.8,0.000388
2017-12-20,-21.0,-0.00021
2017-12-21,24.6,0.000246
2017-12-22,20.6,0.00020600000000000002
2017-12-26,21.1,0.000211
2017-12-27,-39.1,-0.000391
2017-12-28,39.0,0.00039
2017-12-29,15.7,0.000157
2018-01-01,10.100000000000001,0.00010100000000000002
2018-01-02,36.7,0.00036700000000000003
2018-01-03,-20.4,-0.000204
2018-01-04,-21.1,-0.000211
2018-01-05,22.2,0.000222
2018-01-08,9.2,9.199999999999999e-05
2018-01-09,4.8,4.8e-05
2018-01-10,-57.2,-0.000572
2018-01-11,20.0,0.0002
2018-01-12,-88.7,-0.000887
2018-01-15,3.9,3.9e-05
2018-01-16,-42.4,-0.000424
