date,pnl_pts,ret_pct_of_base
2015-12-23,1.8,1.8e-05
2015-12-24,4.8,4.8e-05
2015-12-28,15.8,0.00015800000000000002
2015-12-29,-5.0,-5e-05
2015-12-30,-34.5,-0.000345
2015-12-31,25.9,0.000259
2016-01-01,21.4,0.000214
2016-01-05,22.1,0.000221
2016-01-06,54.1,0.000541
2016-01-07,61.8,0.000618
2016-01-08,-6.1,-6.1e-05
2016-01-11,-72.3,-0.000723
2016-01-12,45.7,0.00045700000000000005
2016-01-13,-13.100000000000001,-0.000131
2016-01-14,-64.3,-0.000643
2016-01-15,85.4,0.000854
2016-01-18,47.9,0.000479
2016-01-19,-52.1,-0.000521
2016-01-20,3.1,3.1e-05
2016-01-21,69.3,0.0006929999999999999
2016-01-22,-46.1,-0.00046100000000000004
2016-01-28,-13.2,-0.00013199999999999998
2016-01-29,98.5,0.000985
2016-02-01,-30.5,-0.000305
2016-02-02,-80.0,-0.0008
2016-02-03,21.7,0.000217
2016-02-04,-37.7,-0.000377
2016-02-05,-44.1,-0.00044100000000000004
2016-02-08,-40.0,-0.0004
2016-02-09,3.9,3.9e-05
2016-02-10,22.2,0.000222
2016-02-11,185.3,0.001853
2016-02-12,-31.700000000000003,-0.000317
2016-02-15,-30.6,-0.000306
2016-02-16,70.8,0.000708
2016-02-17,-98.6,-0.000986
2016-02-22,12.2,0.000122
2016-02-24,41.7,0.00041700000000000005
2016-02-25,26.9,0.000269
2016-02-26,-40.0,-0.0004
2016-02-29,28.900000000000002,0.00028900000000000003
2016-03-01,-40.5,-0.000405
2016-03-02,26.6,0.000266
2016-03-03,49.9,0.000499
2016-03-04,38.0,0.00038
2016-03-08,-5.100000000000001,-5.100000000000001e-05
2016-03-09,80.0,0.0008
2016-03-10,-48.3,-0.000483
2016-03-11,-46.0,-0.00046
2016-03-14,-45.1,-0.000451
2016-03-16,6.4,6.4e-05
2016-03-17,-80.0,-0.0008
2016-03-18,45.1,0.000451
2016-03-21,59.7,0.000597
2016-03-22,22.6,0.00022600000000000002
2016-03-23,1.3,1.3000000000000001e-05
2016-03-28,-40.0,-0.0004
2016-03-30,80.0,0.0008
2016-03-31,-9.600000000000001,-9.600000000000002e-05
2016-04-01,-80.0,-0.0008
2016-04-04,12.1,0.000121
2016-04-06,-7.6,-7.599999999999999e-05
2016-04-07,23.8,0.000238
2016-04-08,-10.6,-0.000106
2016-04-11,-40.0,-0.0004
2016-04-12,15.0,0.00015
2016-04-13,24.8,0.000248
2016-04-18,34.6,0.000346
2016-04-20,-20.8,-0.00020800000000000001
2016-04-21,-89.9,-0.0008990000000000001
2016-04-22,7.1,7.099999999999999e-05
2016-04-26,10.5,0.000105
2016-04-27,2.1,2.1000000000000002e-05
2016-04-28,-40.0,-0.0004
2016-05-02,-6.3,-6.3e-05
2016-05-03,117.8,0.001178
2016-05-04,14.9,0.00014900000000000002
2016-05-05,-40.0,-0.0004
2016-05-06,-56.9,-0.000569
2016-05-10,39.8,0.00039799999999999997
2016-05-11,-39.2,-0.00039200000000000004
2016-05-12,3.200000000000003,3.2000000000000026e-05
2016-05-13,-40.0,-0.0004
2016-05-16,-40.0,-0.0004
2016-05-17,-19.5,-0.000195
2016-05-19,-28.3,-0.000283
2016-05-20,28.7,0.000287
2016-05-23,38.5,0.000385
2016-05-24,-23.6,-0.00023600000000000002
2016-05-25,-13.2,-0.00013199999999999998
2016-05-26,80.0,0.0008
2016-05-27,21.5,0.000215
2016-05-30,-3.4,-3.4e-05
2016-05-31,0.9,9e-06
2016-06-01,-26.8,-0.000268
2016-06-02,53.2,0.000532
2016-06-03,-49.5,-0.000495
2016-06-06,-18.0,-0.00018
2016-06-07,30.8,0.000308
2016-06-08,0.6,6e-06
2016-06-09,-24.8,-0.000248
2016-06-10,-40.0,-0.0004
2016-06-13,-21.0,-0.00021
2016-06-14,-11.6,-0.000116
2016-06-15,-40.0,-0.0004
2016-06-16,-40.0,-0.0004
2016-06-17,12.1,0.000121
2016-06-20,49.8,0.000498
2016-06-21,-8.3,-8.300000000000001e-05
2016-06-22,-40.0,-0.0004
2016-06-23,51.5,0.000515
2016-06-24,-108.3,-0.001083
2016-06-27,-15.1,-0.00015099999999999998
2016-06-28,-17.7,-0.000177
2016-06-29,-7.4,-7.400000000000001e-05
2016-06-30,14.9,0.00014900000000000002
2016-07-01,-16.2,-0.00016199999999999998
2016-07-04,-8.8,-8.800000000000001e-05
2016-07-05,-28.4,-0.00028399999999999996
2016-07-07,5.5,5.5e-05
2016-07-08,21.0,0.00021
2016-07-11,16.8,0.00016800000000000002
2016-07-12,33.8,0.000338
2016-07-13,-23.5,-0.000235
2016-07-14,47.4,0.000474
2016-07-15,-28.7,-0.000287
2016-07-18,-40.0,-0.0004
2016-07-20,16.5,0.000165
2016-07-21,-40.0,-0.0004
2016-07-22,2.7,2.7000000000000002e-05
2016-07-25,85.0,0.00085
2016-07-26,-40.0,-0.0004
2016-07-27,-36.8,-0.00036799999999999995
2016-07-28,30.7,0.000307
2016-07-29,-14.1,-0.00014099999999999998
2016-08-01,-80.0,-0.0008
2016-08-02,-40.0,-0.0004
2016-08-03,28.0,0.00028
2016-08-04,-4.2,-4.2000000000000004e-05
2016-08-05,-26.6,-0.000266
2016-08-08,-4.0,-4e-05
2016-08-09,-44.6,-0.000446
2016-08-10,-40.0,-0.0004
2016-08-11,-19.2,-0.000192
2016-08-12,9.6,9.6e-05
2016-08-16,-44.8,-0.000448
2016-08-17,-18.9,-0.00018899999999999999
2016-08-18,-7.1,-7.099999999999999e-05
2016-08-19,-2.6,-2.6000000000000002e-05
2016-08-22,-13.3,-0.000133
2016-08-23,-17.9,-0.000179
2016-08-24,-21.8,-0.000218
2016-08-25,-40.0,-0.0004
2016-08-26,27.4,0.000274
2016-08-29,-40.0,-0.0004
2016-08-30,33.1,0.000331
2016-08-31,-3.9,-3.9e-05
2016-09-01,-7.3,-7.3e-05
2016-09-02,30.2,0.00030199999999999997
2016-09-06,57.2,0.000572
2016-09-07,-5.6,-5.6e-05
2016-09-08,38.3,0.000383
2016-09-09,-40.0,-0.0004
2016-09-12,-1.8,-1.8e-05
2016-09-14,-28.7,-0.000287
2016-09-15,-21.1,-0.000211
2016-09-20,-8.8,-8.800000000000001e-05
2016-09-21,30.0,0.0003
2016-09-22,-4.4,-4.4000000000000006e-05
2016-09-23,-40.0,-0.0004
2016-09-26,14.7,0.000147
2016-09-27,32.0,0.00032
2016-09-28,-46.4,-0.000464
2016-09-29,86.9,0.0008690000000000001
2016-09-30,-56.1,-0.000561
2016-10-03,-48.9,-0.000489
2016-10-05,-7.6,-7.599999999999999e-05
2016-10-06,-40.0,-0.0004
2016-10-07,-3.3,-3.2999999999999996e-05
2016-10-10,-1.9,-1.8999999999999998e-05
2016-10-13,54.9,0.000549
2016-10-14,-50.2,-0.0005020000000000001
2016-10-17,56.9,0.000569
2016-10-18,-40.0,-0.0004
2016-10-20,-12.8,-0.000128
2016-10-21,26.4,0.00026399999999999997
2016-10-24,12.4,0.000124
2016-10-25,13.4,0.000134
2016-10-26,-28.0,-0.00028
2016-10-27,-40.0,-0.0004
2016-10-28,-23.2,-0.000232
2016-11-01,-40.0,-0.0004
2016-11-02,21.0,0.00021
2016-11-03,45.7,0.00045700000000000005
2016-11-04,37.8,0.00037799999999999997
2016-11-07,17.3,0.000173
2016-11-08,-40.0,-0.0004
2016-11-09,-162.7,-0.001627
2016-11-11,80.8,0.000808
2016-11-15,79.9,0.000799
2016-11-16,-12.300000000000004,-0.00012300000000000004
2016-11-17,25.5,0.000255
2016-11-18,1.1999999999999957,1.1999999999999958e-05
2016-11-21,63.9,0.000639
2016-11-22,-51.8,-0.000518
2016-11-24,19.4,0.000194
2016-11-25,-40.0,-0.0004
2016-11-29,-40.0,-0.0004
2016-11-30,48.0,0.00048
2016-12-01,-21.2,-0.000212
2016-12-02,-40.0,-0.0004
2016-12-05,-58.2,-0.000582
2016-12-06,-27.0,-0.00027
2016-12-07,-40.0,-0.0004
2016-12-08,31.0,0.00031
2016-12-09,4.4,4.4000000000000006e-05
2016-12-12,-40.0,-0.0004
2016-12-13,-13.7,-0.000137
2016-12-14,-18.2,-0.000182
2016-12-15,-40.0,-0.0004
2016-12-16,0.0,0.0
2016-12-19,14.7,0.000147
2016-12-20,23.1,0.000231
2016-12-21,31.8,0.00031800000000000003
2016-12-22,26.4,0.00026399999999999997
2016-12-23,15.7,0.000157
2016-12-26,9.6,9.6e-05
2016-12-27,-40.0,-0.0004
2016-12-29,13.0,0.00013
2016-12-30,13.3,0.000133
2017-01-02,20.2,0.000202
2017-01-03,8.9,8.900000000000001e-05
2017-01-04,-20.8,-0.00020800000000000001
2017-01-05,20.1,0.000201
2017-01-06,-40.0,-0.0004
2017-01-09,-9.4,-9.400000000000001e-05
2017-01-10,22.4,0.000224
2017-01-11,33.0,0.00033
2017-01-12,19.7,0.000197
2017-01-13,3.0,3e-05
2017-01-16,29.2,0.000292
2017-01-18,-40.0,-0.0004
2017-01-19,13.0,0.00013
2017-01-20,-40.0,-0.0004
2017-01-24,50.8,0.000508
2017-01-25,80.0,0.0008
2017-01-27,-5.8,-5.8e-05
2017-01-30,-2.4,-2.4e-05
2017-01-31,-40.0,-0.0004
2017-02-01,85.8,0.0008579999999999999
2017-02-02,8.8,8.800000000000001e-05
2017-02-03,12.4,0.000124
2017-02-06,2.6,2.6000000000000002e-05
2017-02-07,-40.0,-0.0004
2017-02-08,-40.0,-0.0004
2017-02-09,42.1,0.000421
2017-02-10,-0.7,-7e-06
2017-02-13,-25.9,-0.000259
2017-02-14,-8.5,-8.5e-05
2017-02-16,7.8,7.8e-05
2017-02-17,-8.8,-8.800000000000001e-05
2017-02-20,51.3,0.000513
2017-02-21,13.4,0.000134
2017-02-22,-0.5,-5e-06
2017-02-23,-7.8,-7.8e-05
2017-02-27,-40.0,-0.0004
2017-03-01,6.6,6.599999999999999e-05
2017-03-02,-80.0,-0.0008
2017-03-06,0.9,9e-06
2017-03-07,-10.4,-0.00010400000000000001
2017-03-08,-40.0,-0.0004
2017-03-09,-8.5,-8.5e-05
2017-03-10,-42.9,-0.00042899999999999997
2017-03-14,-3.9,-3.9e-05
2017-03-15,-17.1,-0.000171
2017-03-16,8.6,8.599999999999999e-05
2017-03-17,-14.1,-0.00014099999999999998
2017-03-20,5.7,5.7e-05
2017-03-24,-29.7,-0.000297
2017-03-27,-6.6,-6.599999999999999e-05
2017-03-28,-15.0,-0.00015
2017-03-29,22.7,0.000227
2017-03-30,-9.6,-9.6e-05
2017-03-31,3.4,3.4e-05
2017-04-03,38.6,0.000386
2017-04-05,18.6,0.00018600000000000002
2017-04-06,14.2,0.00014199999999999998
2017-04-07,-40.0,-0.0004
2017-04-11,4.9,4.9000000000000005e-05
2017-04-12,10.4,0.00010400000000000001
2017-04-13,27.2,0.000272
2017-04-17,-2.4,-2.4e-05
2017-04-18,62.1,0.000621
2017-04-19,-3.9,-3.9e-05
2017-04-20,-21.2,-0.000212
2017-04-21,-8.0,-8e-05
2017-04-24,-37.0,-0.00037
2017-04-25,43.8,0.00043799999999999997
2017-04-26,-34.6,-0.000346
2017-04-27,-16.2,-0.00016199999999999998
2017-04-28,-6.2,-6.2e-05
2017-05-02,21.8,0.000218
2017-05-03,-25.4,-0.000254
2017-05-04,13.5,0.000135
2017-05-05,-40.0,-0.0004
2017-05-08,-18.8,-0.00018800000000000002
2017-05-09,-6.9,-6.900000000000001e-05
2017-05-10,21.6,0.00021600000000000002
2017-05-11,-25.9,-0.000259
2017-05-12,15.7,0.000157
2017-05-15,11.4,0.000114
2017-05-16,43.0,0.00043
2017-05-17,3.9,3.9e-05
2017-05-18,-40.0,-0.0004
2017-05-22,-18.5,-0.000185
2017-05-23,2.6000000000000014,2.6000000000000015e-05
2017-05-24,31.6,0.00031600000000000004
2017-05-25,-40.0,-0.0004
2017-05-26,30.0,0.0003
2017-05-29,11.9,0.000119
2017-05-30,2.9,2.9e-05
2017-05-31,-4.5,-4.5e-05
2017-06-01,0.1,1e-06
2017-06-02,-2.9,-2.9e-05
2017-06-05,9.1,9.1e-05
2017-06-06,-31.6,-0.00031600000000000004
2017-06-07,-40.0,-0.0004
2017-06-08,-19.3,-0.000193
2017-06-09,10.2,0.000102
2017-06-12,-3.5,-3.5e-05
2017-06-13,-40.0,-0.0004
2017-06-14,-24.7,-0.000247
2017-06-15,34.8,0.00034799999999999995
2017-06-16,23.2,0.000232
2017-06-19,-40.0,-0.0004
2017-06-20,-19.9,-0.00019899999999999999
2017-06-21,17.9,0.000179
2017-06-22,-40.0,-0.0004
2017-06-23,7.1,7.099999999999999e-05
2017-06-27,33.8,0.000338
2017-06-28,-0.3,-3e-06
2017-06-29,62.0,0.00062
2017-06-30,-40.0,-0.0004
2017-07-04,-8.6,-8.599999999999999e-05
2017-07-05,14.4,0.000144
2017-07-06,4.5,4.5e-05
2017-07-07,8.6,8.599999999999999e-05
2017-07-10,66.0,0.00066
2017-07-11,-26.8,-0.000268
2017-07-12,16.1,0.000161
2017-07-13,3.6,3.6e-05
2017-07-14,19.9,0.00019899999999999999
2017-07-17,-2.3,-2.2999999999999997e-05
2017-07-19,30.1,0.000301
2017-07-20,-51.5,-0.000515
2017-07-21,-36.3,-0.000363
2017-07-24,14.8,0.00014800000000000002
2017-07-25,-4.2,-4.2000000000000004e-05
2017-07-26,31.4,0.000314
2017-07-27,-80.0,-0.0008
2017-07-31,35.9,0.000359
2017-08-01,28.5,0.000285
2017-08-02,-61.2,-0.000612
2017-08-04,15.1,0.00015099999999999998
2017-08-07,-17.2,-0.00017199999999999998
2017-08-08,5.6,5.6e-05
2017-08-09,51.3,0.000513
2017-08-10,80.0,0.0008
2017-08-11,2.200000000000003,2.200000000000003e-05
2017-08-14,-6.1,-6.1e-05
2017-08-16,-44.9,-0.00044899999999999996
2017-08-18,6.8,6.8e-05
2017-08-21,124.9,0.0012490000000000001
2017-08-22,21.9,0.00021899999999999998
2017-08-23,-40.0,-0.0004
2017-08-28,0.5,5e-06
2017-08-29,-42.5,-0.000425
2017-08-30,-12.1,-0.000121
2017-08-31,40.0,0.0004
2017-09-01,15.8,0.00015800000000000002
2017-09-04,-40.0,-0.0004
2017-09-05,-29.2,-0.000292
2017-09-06,9.9,9.900000000000001e-05
2017-09-07,-16.6,-0.00016600000000000002
2017-09-08,-12.5,-0.000125
2017-09-11,30.4,0.00030399999999999996
2017-09-12,57.0,0.00057
2017-09-13,-41.0,-0.00041
2017-09-14,-30.4,-0.00030399999999999996
2017-09-15,22.1,0.000221
2017-09-18,-7.4,-7.400000000000001e-05
2017-09-19,2.6,2.6000000000000002e-05
2017-09-20,-6.2,-6.2e-05
2017-09-22,36.8,0.00036799999999999995
2017-09-25,-2.4,-2.4e-05
2017-09-26,15.5,0.000155
2017-09-27,82.0,0.00082
2017-09-28,-42.7,-0.000427
2017-09-29,37.4,0.000374
2017-10-03,-5.0,-5e-05
2017-10-05,-13.4,-0.000134
2017-10-06,27.7,0.000277
2017-10-09,-22.8,-0.000228
2017-10-10,-3.5,-3.5e-05
2017-10-11,-40.0,-0.0004
2017-10-12,73.0,0.00073
2017-10-13,11.2,0.000112
2017-10-16,1.5,1.5e-05
2017-10-17,6.9,6.900000000000001e-05
2017-10-18,10.7,0.000107
2017-10-24,-5.8,-5.8e-05
2017-10-25,27.4,0.000274
2017-10-26,50.1,0.000501
2017-10-27,-22.8,-0.000228
2017-10-30,-17.7,-0.000177
2017-10-31,-14.3,-0.000143
2017-11-01,11.9,0.000119
2017-11-02,-25.2,-0.000252
2017-11-03,30.1,0.000301
2017-11-06,15.6,0.000156
2017-11-08,-21.4,-0.000214
2017-11-09,40.0,0.0004
2017-11-10,-54.0,-0.00054
2017-11-13,49.0,0.00049
2017-11-14,35.1,0.000351
2017-11-15,26.7,0.000267
2017-11-16,-40.0,-0.0004
2017-11-20,-5.5,-5.5e-05
2017-11-21,-14.5,-0.000145
2017-11-22,17.5,0.000175
2017-11-23,-30.2,-0.00030199999999999997
2017-11-24,9.2,9.199999999999999e-05
2017-11-27,45.8,0.00045799999999999997
2017-11-28,-16.7,-0.000167
2017-11-29,-29.1,-0.000291
2017-11-30,43.8,0.00043799999999999997
2017-12-01,95.1,0.0009509999999999999
2017-12-04,13.7,0.000137
2017-12-05,-39.1,-0.000391
2017-12-06,43.3,0.00043299999999999995
2017-12-07,-40.0,-0.0004
2017-12-11,30.8,0.000308
2017-12-12,-40.0,-0.0004
2017-12-13,-40.0,-0.0004
2017-12-14,-40.0,-0.0004
2017-12-15,-17.9,-0.000179
2017-12-18,43.9,0.000439
2017-12-19,47.5,0.000475
2017-12-20,-9.2,-9.199999999999999e-05
2017-12-21,-14.0,-0.00014
2017-12-22,-0.3,-3e-06
2017-12-26,38.6,0.000386
2017-12-27,-40.0,-0.0004
2017-12-28,-32.6,-0.000326
2017-12-29,11.2,0.000112
2018-01-01,-40.0,-0.0004
2018-01-03,39.0,0.00039
2018-01-04,-40.0,-0.0004
2018-01-05,6.3,6.3e-05
2018-01-08,7.3,7.3e-05
2018-01-09,1.5,1.5e-05
2018-01-10,-30.4,-0.00030399999999999996
2018-01-11,25.0,0.00025
2018-01-12,-11.600000000000001,-0.00011600000000000001
2018-01-15,-15.8,-0.00015800000000000002
2018-01-16,-51.7,-0.000517
2018-01-17,68.3,0.000683
2018-01-18,-23.0,-0.00023
2018-01-19,80.0,0.0008
2018-01-22,34.9,0.00034899999999999997
2018-01-23,40.8,0.000408
2018-01-24,12.6,0.000126
2018-01-25,-70.0,-0.0007
2018-01-29,-24.1,-0.000241
2018-01-30,-13.6,-0.000136
2018-02-01,-92.2,-0.0009220000000000001
2018-02-02,136.0,0.00136
2018-02-05,-24.2,-0.000242
2018-02-06,-127.7,-0.001277
2018-02-07,92.6,0.000926
2018-02-08,-11.8,-0.00011800000000000001
2018-02-09,-43.7,-0.00043700000000000005
2018-02-12,-20.4,-0.000204
2018-02-15,-58.2,-0.000582
2018-02-16,54.0,0.00054
2018-02-19,0.1,1e-06
2018-02-20,56.7,0.000567
2018-02-21,-45.5,-0.000455
2018-02-22,-40.0,-0.0004
2018-02-23,-40.0,-0.0004
2018-02-26,13.5,0.000135
2018-02-27,-20.5,-0.000205
2018-02-28,3.7,3.7000000000000005e-05
2018-03-05,-8.4,-8.400000000000001e-05
2018-03-06,148.5,0.001485
2018-03-07,88.7,0.000887
2018-03-08,-85.3,-0.000853
2018-03-09,44.5,0.000445
2018-03-12,-40.1,-0.000401
2018-03-13,-29.6,-0.00029600000000000004
2018-03-14,-34.0,-0.00034
2018-03-15,-42.0,-0.00042
2018-03-16,68.2,0.000682
2018-03-19,80.0,0.0008
2018-03-20,-26.9,-0.000269
2018-03-21,14.8,0.00014800000000000002
2018-03-22,77.2,0.000772
2018-03-23,-35.1,-0.000351
2018-03-26,-43.1,-0.000431
2018-04-02,-24.1,-0.000241
2018-04-03,24.400000000000006,0.00024400000000000005
2018-04-04,-80.0,-0.0008
2018-04-05,61.8,0.000618
2018-04-06,18.0,0.00018
2018-04-09,-6.7,-6.7e-05
2018-04-10,-41.0,-0.00041
2018-04-11,47.9,0.000479
2018-04-12,24.1,0.000241
2018-04-13,-31.9,-0.000319
2018-04-16,56.7,0.000567
2018-04-17,0.29999999999999716,2.9999999999999717e-06
2018-04-18,-40.0,-0.0004
2018-04-19,12.9,0.000129
2018-04-20,38.1,0.000381
2018-04-23,7.1,7.099999999999999e-05
2018-04-24,27.1,0.00027100000000000003
2018-04-25,-40.0,-0.0004
2018-04-26,14.5,0.000145
2018-04-27,-5.0,-5e-05
2018-04-30,12.4,0.000124
2018-05-02,-40.0,-0.0004
2018-05-03,-16.4,-0.00016399999999999997
2018-05-07,47.2,0.00047200000000000003
2018-05-08,-14.0,-0.00014
2018-05-09,29.7,0.000297
2018-05-10,-32.3,-0.000323
2018-05-11,40.2,0.000402
2018-05-14,-38.2,-0.000382
2018-05-15,-80.0,-0.0008
2018-05-17,39.4,0.000394
2018-05-18,37.5,0.000375
2018-05-21,80.1,0.000801
2018-05-22,11.4,0.000114
2018-05-23,67.1,0.0006709999999999999
